,order_id,item_id,product_id,store_id,order_date,required_date,quantity,list_price,discount,inventory_quantity,product_name,model_year,category_id,supplier_id,category_name,supplier_name
2415,950,1,56,3,2017-06-16,2017-06-19,1,5499.99,0.05,19,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2416,1006,3,56,1,2017-07-15,2017-07-18,2,5499.99,0.07,15,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2417,1091,2,56,3,2017-08-24,2017-08-25,1,5499.99,0.1,19,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2418,1105,2,56,1,2017-09-01,2017-09-04,2,5499.99,0.2,15,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2419,1110,1,56,1,2017-09-04,2017-09-07,1,5499.99,0.1,15,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2420,1129,2,56,3,2017-09-17,2017-09-18,1,5499.99,0.2,19,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2421,1234,1,56,1,2017-11-07,2017-11-07,2,5499.99,0.07,15,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2422,1251,2,56,3,2017-11-17,2017-11-19,1,5499.99,0.07,19,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2423,1277,1,56,3,2017-12-01,2017-12-04,2,5499.99,0.2,19,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2424,1302,3,56,3,2017-12-16,2017-12-18,2,5499.99,0.07,19,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2425,1308,4,56,3,2017-12-22,2017-12-24,1,5499.99,0.2,19,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2426,1341,2,56,1,2018-01-12,2018-01-13,2,5499.99,0.2,15,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2427,1526,2,56,2,2018-04-12,2018-04-12,1,5499.99,0.1,20,Trek Domane SLR 6 Disc - 2017  ,2017,7,9,"""Road Bikes""","""Trek"""
2428,638,3,53,1,2017-01-04,2017-01-05,2,749.99,0.05,17,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2429,643,1,53,2,2017-01-08,2017-01-09,1,749.99,0.05,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2430,713,3,53,1,2017-02-13,2017-02-14,1,749.99,0.07,17,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2431,765,4,53,2,2017-03-09,2017-03-11,1,749.99,0.2,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2432,804,2,53,1,2017-03-29,2017-03-31,1,749.99,0.07,17,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2433,822,1,53,1,2017-04-06,2017-04-08,1,749.99,0.05,17,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2434,872,2,53,1,2017-05-03,2017-05-06,1,749.99,0.1,17,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2435,1122,2,53,2,2017-09-12,2017-09-14,1,749.99,0.1,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2436,1163,2,53,1,2017-10-01,2017-10-02,2,749.99,0.1,17,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2437,1187,4,53,3,2017-10-15,2017-10-18,2,749.99,0.1,6,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2438,1196,1,53,3,2017-10-19,2017-10-21,1,749.99,0.07,6,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2439,1255,2,53,2,2017-11-19,2017-11-20,1,749.99,0.05,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2440,1307,2,53,2,2017-12-22,2017-12-23,2,749.99,0.2,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2441,1347,2,53,1,2018-01-15,2018-01-18,1,749.99,0.05,17,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2442,1398,2,53,2,2018-02-16,2018-02-19,1,749.99,0.2,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2443,1431,2,53,2,2018-03-11,2018-03-12,1,749.99,0.07,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2444,1481,1,53,2,2018-04-01,2018-04-01,2,749.99,0.07,19,Surly Ogre Frameset - 2017  ,2017,7,8,"""Road Bikes""","""Surly"""
2445,639,2,73,1,2017-01-06,2017-01-07,1,749.99,0.05,7,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2446,721,3,73,3,2017-02-16,2017-02-19,2,749.99,0.05,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2447,774,4,73,3,2017-03-12,2017-03-14,1,749.99,0.05,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2448,845,4,73,3,2017-04-17,2017-04-18,2,749.99,0.2,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2449,858,4,73,3,2017-04-25,2017-04-27,2,749.99,0.07,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2450,874,3,73,2,2017-05-04,2017-05-05,1,749.99,0.1,20,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2451,877,1,73,3,2017-05-06,2017-05-07,1,749.99,0.07,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2452,922,2,73,3,2017-05-31,2017-06-01,1,749.99,0.2,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2453,956,3,73,2,2017-06-17,2017-06-19,2,749.99,0.1,20,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2454,960,1,73,1,2017-06-18,2017-06-19,2,749.99,0.05,7,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2455,966,2,73,2,2017-06-20,2017-06-22,1,749.99,0.07,20,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2456,1015,2,73,2,2017-07-19,2017-07-22,2,749.99,0.2,20,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2457,1053,5,73,2,2017-08-10,2017-08-11,2,749.99,0.05,20,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2458,1076,3,73,3,2017-08-19,2017-08-22,2,749.99,0.07,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2459,1206,1,73,2,2017-10-26,2017-10-29,1,749.99,0.07,20,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2460,1215,1,73,1,2017-10-28,2017-10-31,2,749.99,0.1,7,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2461,1217,1,73,2,2017-10-28,2017-10-31,1,749.99,0.05,20,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2462,1261,1,73,3,2017-11-23,2017-11-25,1,749.99,0.2,3,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2463,1288,1,73,1,2017-12-07,2017-12-10,1,749.99,0.2,7,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2464,1303,4,73,1,2017-12-16,2017-12-19,1,749.99,0.1,7,Sun Bicycles Brickell Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2465,639,3,72,3,2017-01-06,2017-01-07,1,619.99,0.05,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2466,669,2,72,1,2017-01-23,2017-01-24,1,619.99,0.07,9,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2467,703,3,72,2,2017-02-08,2017-02-09,1,619.99,0.2,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2468,711,3,72,1,2017-02-13,2017-02-16,2,619.99,0.05,9,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2469,750,1,72,3,2017-03-04,2017-03-07,1,619.99,0.05,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2470,784,2,72,3,2017-03-16,2017-03-19,2,619.99,0.1,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2471,822,2,72,2,2017-04-06,2017-04-08,1,619.99,0.2,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2472,843,1,72,2,2017-04-16,2017-04-17,1,619.99,0.1,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2473,846,4,72,3,2017-04-17,2017-04-19,2,619.99,0.05,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2474,948,5,72,3,2017-06-15,2017-06-17,2,619.99,0.2,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2475,959,2,72,2,2017-06-18,2017-06-21,1,619.99,0.1,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2476,1001,1,72,1,2017-07-13,2017-07-16,1,619.99,0.05,9,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2477,1030,3,72,3,2017-07-29,2017-07-30,1,619.99,0.1,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2478,1063,3,72,3,2017-08-16,2017-08-19,2,619.99,0.2,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2479,1067,3,72,3,2017-08-17,2017-08-19,2,619.99,0.1,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2480,1078,5,72,3,2017-08-19,2017-08-21,2,619.99,0.2,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2481,1109,1,72,3,2017-09-03,2017-09-04,2,619.99,0.1,6,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2482,1122,5,72,2,2017-09-12,2017-09-14,1,619.99,0.1,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2483,1265,2,72,2,2017-11-24,2017-11-27,2,619.99,0.07,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2484,1280,1,72,2,2017-12-01,2017-12-03,2,619.99,0.07,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2485,1314,2,72,1,2017-12-25,2017-12-26,2,619.99,0.05,9,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2486,1605,1,72,2,2018-07-01,2018-07-01,1,619.99,0.1,1,Sun Bicycles Biscayne Tandem 7 - 2017  ,2017,3,7,"""Cruisers Bicycles""","""Sun Bicycles"""
2487,639,4,61,3,2017-01-06,2017-01-07,2,4999.99,0.1,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2488,659,4,61,2,2017-01-17,2017-01-19,2,4999.99,0.07,20,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2489,681,3,61,1,2017-01-29,2017-02-01,1,4999.99,0.2,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2490,705,1,61,2,2017-02-08,2017-02-11,1,4999.99,0.1,20,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2491,715,1,61,2,2017-02-15,2017-02-15,2,4999.99,0.1,20,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2492,847,1,61,1,2017-04-18,2017-04-19,2,4999.99,0.05,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2493,900,4,61,3,2017-05-20,2017-05-21,2,4999.99,0.05,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2494,934,4,61,3,2017-06-09,2017-06-10,1,4999.99,0.07,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2495,968,2,61,3,2017-06-21,2017-06-23,2,4999.99,0.05,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2496,981,5,61,1,2017-06-26,2017-06-29,1,4999.99,0.07,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2497,1041,2,61,3,2017-08-04,2017-08-06,2,4999.99,0.07,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2498,1060,3,61,1,2017-08-15,2017-08-18,2,4999.99,0.1,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2499,1083,3,61,2,2017-08-20,2017-08-23,1,4999.99,0.07,20,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2500,1123,2,61,2,2017-09-13,2017-09-14,2,4999.99,0.1,20,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2501,1129,3,61,3,2017-09-17,2017-09-18,2,4999.99,0.05,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2502,1229,2,61,3,2017-11-05,2017-11-08,2,4999.99,0.1,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2503,1233,2,61,2,2017-11-06,2017-11-07,2,4999.99,0.1,20,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2504,1249,3,61,1,2017-11-17,2017-11-18,1,4999.99,0.2,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2505,1257,2,61,1,2017-11-19,2017-11-22,1,4999.99,0.05,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2506,1283,1,61,1,2017-12-04,2017-12-07,2,4999.99,0.05,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2507,1295,2,61,1,2017-12-11,2017-12-12,1,4999.99,0.2,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2508,1344,4,61,3,2018-01-13,2018-01-16,1,4999.99,0.07,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2509,1434,4,61,1,2018-03-14,2018-03-16,2,4999.99,0.07,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2510,1513,2,61,3,2018-04-10,2018-04-10,2,4999.99,0.05,28,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2511,1566,2,61,1,2018-04-21,2018-04-21,2,4999.99,0.05,30,Trek Powerfly 8 FS Plus - 2017  ,2017,5,9,"""Electric Bikes""","""Trek"""
2512,640,2,32,1,2017-01-06,2017-01-08,1,469.99,0.07,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2513,675,4,32,2,2017-01-28,2017-01-31,1,469.99,0.2,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2514,780,1,32,1,2017-03-15,2017-03-17,1,469.99,0.1,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2515,805,4,32,2,2017-03-29,2017-03-30,1,469.99,0.07,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2516,873,1,32,2,2017-05-03,2017-05-05,2,469.99,0.1,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2517,891,2,32,2,2017-05-15,2017-05-18,1,469.99,0.05,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2518,947,1,32,1,2017-06-15,2017-06-18,1,469.99,0.05,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2519,996,2,32,2,2017-07-11,2017-07-12,1,469.99,0.05,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2520,1046,3,32,1,2017-08-07,2017-08-09,1,469.99,0.07,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2521,1080,4,32,3,2017-08-19,2017-08-20,2,469.99,0.2,14,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2522,1125,5,32,1,2017-09-14,2017-09-15,2,469.99,0.07,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2523,1199,1,32,1,2017-10-23,2017-10-24,1,469.99,0.05,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2524,1218,1,32,1,2017-10-30,2017-11-01,1,469.99,0.07,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2525,1224,4,32,1,2017-11-03,2017-11-04,1,469.99,0.2,0,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2526,1230,1,32,2,2017-11-05,2017-11-06,2,469.99,0.1,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2527,1236,2,32,2,2017-11-08,2017-11-11,2,469.99,0.05,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2528,1271,4,32,3,2017-11-27,2017-11-30,2,469.99,0.07,14,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2529,1278,2,32,2,2017-12-01,2017-12-02,1,469.99,0.1,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2530,1283,4,32,3,2017-12-04,2017-12-07,1,469.99,0.1,14,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2531,1308,5,32,2,2017-12-22,2017-12-24,1,469.99,0.07,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2532,1384,1,32,2,2018-02-08,2018-02-10,1,469.99,0.07,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2533,1548,1,32,2,2018-04-17,2018-04-17,1,469.99,0.1,13,Trek Farley Alloy Frameset - 2017  ,2017,6,9,"""Mountain Bikes""","""Trek"""
2534,640,3,30,1,2017-01-06,2017-01-08,1,999.99,0.07,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2535,660,1,30,1,2017-01-18,2017-01-19,1,999.99,0.2,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2536,671,1,30,2,2017-01-25,2017-01-28,1,999.99,0.05,17,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2537,681,5,30,2,2017-01-29,2017-02-01,1,999.99,0.07,17,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2538,686,2,30,1,2017-02-01,2017-02-03,1,999.99,0.1,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2539,792,4,30,1,2017-03-22,2017-03-23,1,999.99,0.05,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2540,802,1,30,3,2017-03-28,2017-03-29,1,999.99,0.05,23,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2541,825,2,30,2,2017-04-07,2017-04-08,2,999.99,0.2,17,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2542,851,1,30,3,2017-04-20,2017-04-21,1,999.99,0.2,23,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2543,871,3,30,1,2017-05-02,2017-05-04,2,999.99,0.2,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2544,886,2,30,1,2017-05-13,2017-05-14,1,999.99,0.05,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2545,1019,1,30,1,2017-07-22,2017-07-23,1,999.99,0.1,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2546,1060,4,30,3,2017-08-15,2017-08-18,2,999.99,0.05,23,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2547,1084,1,30,1,2017-08-21,2017-08-24,1,999.99,0.05,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2548,1088,2,30,3,2017-08-22,2017-08-23,1,999.99,0.1,23,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2549,1089,2,30,2,2017-08-23,2017-08-23,2,999.99,0.05,17,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2550,1092,2,30,1,2017-08-25,2017-08-28,2,999.99,0.07,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2551,1120,3,30,2,2017-09-10,2017-09-12,2,999.99,0.05,17,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2552,1142,2,30,3,2017-09-23,2017-09-26,1,999.99,0.1,23,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2553,1151,1,30,1,2017-09-29,2017-09-30,2,999.99,0.05,30,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2554,1257,1,30,2,2017-11-19,2017-11-22,2,999.99,0.05,17,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2555,1275,2,30,2,2017-11-29,2017-12-01,1,999.99,0.1,17,Surly Ice Cream Truck Frameset - 2017  ,2017,6,8,"""Mountain Bikes""","""Surly"""
2556,640,4,76,2,2017-01-06,2017-01-08,2,299.99,0.07,20,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2557,712,4,76,1,2017-02-13,2017-02-14,1,299.99,0.2,15,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2558,741,2,76,1,2017-02-28,2017-03-01,1,299.99,0.07,15,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2559,768,2,76,3,2017-03-09,2017-03-12,1,299.99,0.2,23,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2560,812,1,76,3,2017-04-01,2017-04-02,2,299.99,0.1,23,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2561,902,4,76,3,2017-05-21,2017-05-24,2,299.99,0.05,23,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2562,920,1,76,1,2017-05-30,2017-06-01,1,299.99,0.05,15,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2563,931,2,76,2,2017-06-07,2017-06-08,1,299.99,0.2,20,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2564,935,2,76,2,2017-06-10,2017-06-10,2,299.99,0.07,20,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2565,956,1,76,1,2017-06-17,2017-06-19,2,299.99,0.1,15,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2566,958,2,76,3,2017-06-18,2017-06-20,1,299.99,0.2,23,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2567,1007,4,76,1,2017-07-16,2017-07-17,1,299.99,0.2,15,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2568,1016,1,76,3,2017-07-19,2017-07-20,2,299.99,0.07,23,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2569,1018,1,76,3,2017-07-22,2017-07-23,2,299.99,0.07,23,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
2570,1036,2,76,2,2017-07-30,2017-08-01,1,299.99,0.07,20,Electra Girl's Hawaii 1 (16-inch) - 2017  ,2017,3,1,"""Cruisers Bicycles""","""Electra"""
